#{"t_start": 1585757867.7587922, "env_id": "CarlaGymEnv-v95"}
r,l,t,max index
23.03439,31,457.001215,15
14.828336,22,457.993459,15
12.383457,17,458.789204,15
10.930754,15,459.461228,15
11.140533,16,460.173079,15
28.039348,37,461.805154,15
12.700956,17,462.569127,15
17.060707,25,463.673259,15
14.598387,22,464.645118,15
14.346875,19,465.485107,15
5.269657,8,465.845139,15
13.317755,17,466.605083,15
21.342048,27,467.821127,15
12.808989,19,468.677137,15
22.346169,29,469.973081,15
21.123072,29,471.293219,15
21.258826,28,472.54526,15
13.490157,18,473.337145,15
22.885147,30,474.661087,15
12.225015,16,475.369205,15
21.528126,28,476.637134,15
18.218674,26,477.817305,15
9.793483,15,478.477215,15
14.057946,18,479.277107,15
21.937222,29,480.565121,15
23.017891,32,481.997154,15
15.507417,22,482.977152,15
20.931299,28,484.233128,15
10.943078,16,484.941142,15
6.275386,9,485.337153,15
10.638927,14,485.953157,15
9.486885,15,486.613137,15
13.590307,18,487.40514,15
8.010464,12,487.945127,15
10.598154,14,488.56519,15
19.073302,26,489.741121,15
9.597393,13,490.313167,15
18.965098,27,491.501139,15
17.399138,23,492.521217,15
13.552654,20,493.405062,15
15.447431,24,494.461065,15
8.668233,12,494.997111,15
11.553178,16,495.717139,15
21.610712,30,497.041142,15
23.301404,31,498.433083,15
10.329151,17,499.189123,15
21.721692,31,500.557117,15
9.087169,14,501.177083,15
17.402148,22,502.169073,15
15.373992,21,503.125105,15
16.768284,22,504.12908,15
7.155688,10,504.573129,15
7.938959,11,505.065155,15
14.713271,19,505.901141,15
12.231622,16,506.605112,15
18.623312,25,507.717218,15
19.892735,27,508.91711,15
20.946517,28,510.161219,15
15.017364,19,511.001095,15
6.589661,10,511.441164,15
18.93099,27,512.629084,15
26.600862,39,514.393177,15
23.251632,32,515.821172,15
27.700883,36,517.433195,15
5.05719,8,517.785199,15
29.806357,37,519.437172,15
17.671495,23,520.453203,15
12.758882,17,521.221097,15
10.125961,16,521.925147,15
12.091612,17,522.697117,15
7.989,12,523.225116,15
28.17767,35,524.789118,15
21.687407,27,525.977113,15
16.907558,22,526.95318,15
25.467281,32,528.389212,15
8.518049,12,528.925153,15
9.047767,12,529.457122,15
5.222295,8,529.821166,15
19.514999,29,531.129082,15
12.451086,16,531.845184,15
7.454988,11,532.341096,15
18.017502,24,533.405097,15
16.09565,21,534.353139,15
33.363497,43,536.305114,15
2.557928,5,536.54108,15
21.813139,29,537.841328,15
23.933608,35,539.401283,15
13.231559,18,540.201179,15
18.454369,26,541.345087,15
23.726059,34,542.893099,15
18.506502,27,544.081152,15
25.568343,33,545.537106,15
9.255337,13,546.125144,15
11.290441,15,546.78515,15
22.107871,30,548.14117,15
19.560635,28,549.413327,15
24.983069,34,550.945092,15
12.406622,19,551.781077,15
17.24855,23,552.801045,15
22.281756,33,554.253099,15
14.362822,22,555.249172,15
9.333819,13,555.825228,15
17.542134,23,556.837177,15
19.866229,26,557.997088,15
17.877099,24,559.085099,15
13.705943,22,560.061142,15
11.775889,17,560.809073,15
12.816245,17,561.565169,15
13.745218,18,562.357132,15
21.176531,26,563.505079,15
4.286722,7,563.813107,15
23.173812,31,565.177091,15
8.957498,12,565.705118,15
15.437595,21,566.629154,15
10.348707,14,567.273226,15
13.710537,20,568.157109,15
9.897117,13,568.757142,15
25.076394,34,570.26513,15
13.947323,21,571.225218,15
24.808864,30,572.545146,15
18.435765,26,573.705139,15
10.914213,15,574.373088,15
15.422135,22,575.345177,15
27.722722,38,577.037083,15
15.392988,20,577.929353,15
13.747186,19,578.77714,15
12.476279,16,579.481354,15
14.27073,19,580.321099,15
13.008965,21,581.261099,15
14.013982,19,582.101063,15
9.938972,14,582.721107,15
13.873773,20,583.601092,15
11.411287,15,584.26906,15
18.901377,26,585.425155,15
24.05186,34,586.921105,15
17.050752,22,587.889133,15
19.62099,25,589.009145,15
13.514298,18,589.817115,15
15.356672,19,590.653067,15
11.821478,16,591.373137,15
13.331942,18,592.165206,15
7.031498,10,592.613226,15
18.693449,26,593.78114,15
11.864579,16,594.49315,15
13.036429,17,595.257118,15
27.886253,38,596.969237,15
21.25517,30,598.317178,15
8.483575,12,598.857116,15
11.723508,16,599.56911,15
6.076999,9,599.969114,15
16.388656,23,600.997246,15
12.181392,17,601.765123,15
18.713217,23,602.789138,15
11.141053,14,603.417148,15
10.654618,15,604.08515,15
9.475104,14,604.705152,15
23.021238,32,606.145201,15
14.439634,20,607.033112,15
27.254361,41,608.845117,15
19.050474,29,610.125128,15
23.822587,32,611.569168,15
22.95251,33,613.041095,15
12.167027,17,613.789119,15
14.938297,20,614.681105,15
18.135634,25,615.797076,15
10.569143,14,616.425151,15
18.486878,26,617.589134,15
24.547589,32,619.005112,15
17.594856,24,620.089084,15
15.96011,21,621.037055,15
17.066193,25,622.161113,15
15.523789,20,623.053166,15
19.823149,29,624.349164,15
20.075549,28,625.613122,15
16.511807,22,626.625176,15
16.657941,21,627.565176,15
25.382663,34,629.085097,15
19.574143,27,630.277179,15
13.983172,18,631.073062,15
19.051323,28,632.337095,15
10.41756,15,632.997073,15
12.240385,16,633.70913,15
21.81797,30,635.041191,15
8.964329,14,635.657177,15
15.771559,21,636.581149,15
11.063925,15,637.245142,15
21.955134,31,638.625058,15
5.967065,9,639.029105,15
18.107862,26,640.209081,15
12.479295,17,640.981111,15
15.97554,21,641.92917,15
22.78678,32,643.337227,15
16.072446,25,644.457054,15
9.094238,13,645.029153,15
29.78312,39,646.769167,15
19.78951,27,647.957204,15
15.65735,20,648.845125,15
26.353043,36,650.433149,15
19.298744,26,651.577118,15
13.513298,20,652.465378,15
24.469468,32,653.88122,15
7.623869,11,654.365201,15
22.323421,29,655.657151,15
5.053061,8,656.009086,15
16.684901,22,656.989118,15
17.464576,24,658.0811,15
18.166694,24,659.145177,15
17.841177,23,660.161104,15
20.441796,28,661.417121,15
15.871416,21,662.345116,15
18.974587,27,663.593067,15
13.100746,18,664.393166,15
9.363517,14,665.01315,15
5.130107,8,665.377206,15
20.571784,25,666.485169,15
16.410038,21,667.409087,15
20.592981,26,668.55719,15
9.48902,13,669.141196,15
14.433227,21,670.069109,15
26.770414,34,671.60105,15
14.316829,19,672.4491,15
23.361146,30,673.777129,15
25.773595,36,675.381089,15
10.353425,14,676.01726,15
18.569911,25,677.137116,15
17.841564,24,678.201119,15
23.92017,33,679.677123,15
6.001292,9,680.073136,15
30.81783,43,681.969084,15
18.457009,25,683.069148,15
20.165701,29,684.345119,15
8.059301,11,684.833195,15
5.306102,8,685.193118,15
22.02328,31,686.573056,15
18.133187,23,687.589229,15
24.374634,35,689.181237,15
20.996436,28,690.461035,15
8.318254,13,691.037125,15
20.878988,26,692.209076,15
15.836212,24,693.269081,15
17.281761,23,694.313148,15
6.944886,11,694.797068,15
24.22889,31,696.161066,15
11.498343,19,696.997185,15
15.443311,20,697.877155,15
28.484787,43,699.793166,15
7.66629,11,700.281122,15
23.907702,33,701.745139,15
23.592768,31,703.117127,15
21.052403,30,704.4571,15
10.157881,14,705.081091,15
22.313471,29,706.361115,15
21.738252,32,707.769078,15
11.978599,18,708.563413,15
2.394423,5,708.781164,15
23.97737,35,710.321111,15
18.598084,26,711.485202,15
7.077096,10,711.929073,15
23.334732,33,713.385164,15
7.577242,11,713.869139,15
10.222694,15,714.549177,15
10.845309,14,715.17314,15
9.533332,13,715.745097,15
11.305378,15,716.405121,15
30.253491,39,718.137103,15
13.87486,18,718.949118,15
18.811856,27,720.157226,15
17.235492,24,721.217132,15
18.539079,26,722.381105,15
17.294998,25,723.489087,15
26.473357,34,724.993113,15
15.030909,23,726.013148,15
20.722108,32,727.433147,15
26.281654,34,728.957201,15
16.599561,25,730.065189,15
12.398036,17,730.83315,15
28.060609,38,732.549164,15
18.385229,25,733.673272,15
17.485936,23,734.705205,15
19.928103,26,735.861086,15
16.490872,23,736.917148,15
6.660717,10,737.36518,15
12.051104,16,738.081253,15
8.602986,12,738.617235,15
13.05879,16,739.32517,15
15.820328,21,740.265217,15
20.55772,26,741.433177,15
9.689548,13,742.005171,15
17.02298,25,743.109076,15
15.125738,22,744.097155,15
23.988567,33,745.581155,15
9.628478,14,746.213174,15
13.402501,20,747.097101,15
13.94465,20,747.977124,15
11.130195,18,748.78524,15
15.416725,19,749.641116,15
17.533297,25,750.761102,15
14.981458,20,751.669137,15
9.243141,13,752.241104,15
22.856821,34,753.741086,15
12.355501,16,754.445249,15
16.953427,25,755.565148,15
14.487518,19,756.433107,15
10.86385,16,757.14915,15
17.158143,24,758.221174,15
18.276632,25,759.333103,15
11.274598,15,760.001112,15
14.592754,20,760.901219,15
19.809093,29,762.18924,15
15.722576,22,763.173181,15
16.544486,21,764.101115,15
27.333352,39,765.833182,15
15.358507,22,766.813247,15
17.233569,25,767.941135,15
6.687661,10,768.381089,15
18.859639,27,769.573177,15
17.110447,22,770.549054,15
11.916318,17,771.313405,15
24.81099,31,772.681036,15
7.801884,11,773.16515,15
18.15163,27,774.357119,15
11.070675,18,775.165169,15
21.352694,28,776.413358,15
9.674448,13,776.989256,15
16.488056,23,778.033122,15
16.111024,21,778.96912,15
14.877473,20,779.861082,15
8.71049,13,780.441189,15
21.206862,30,781.76518,15
6.128002,9,782.181157,15
11.068434,16,782.90521,15
27.544842,35,784.449057,15
16.301651,24,785.529182,15
14.996176,22,786.51724,15
35.276975,45,788.517005,15
13.530203,18,789.325274,15
10.170373,17,790.097131,15
15.646246,24,791.181113,15
11.40029,17,791.945186,15
20.693383,27,793.145197,15
9.450445,13,793.745086,15
20.349779,27,794.953149,15
17.831027,23,795.989094,15
12.978158,18,796.805098,15
17.076422,24,797.865133,15
13.552316,17,798.617102,15
18.006497,26,799.765163,15
17.995393,24,800.837177,15
21.878321,33,802.333285,15
18.575593,25,803.453181,15
18.928219,24,804.5131,15
16.570627,24,805.577136,15
6.303797,9,805.973078,15
16.483333,22,806.941103,15
15.181888,20,807.825126,15
21.428949,30,809.173106,15
15.713473,24,810.241103,15
19.331462,30,811.569155,15
15.247482,22,812.553225,15
15.125503,23,813.573143,15
18.048269,27,814.769096,15
13.397081,17,815.553121,15
21.218309,31,816.937133,15
13.561784,17,817.689073,15
22.653141,30,819.013175,15
17.490289,24,820.097107,15
11.928219,19,820.961077,15
16.191117,24,822.02509,15
13.18962,18,822.82506,15
20.258295,25,823.985231,15
15.193729,23,825.005171,15
23.235647,29,826.301186,15
9.089437,13,826.885209,15
17.529476,24,827.953122,15
9.203219,13,828.529148,15
15.582985,20,829.409077,15
14.646365,21,830.345247,15
19.582409,29,831.63723,15
13.31415,23,832.649128,15
7.191753,10,833.089201,15
16.668193,22,834.065118,15
18.875764,27,835.25309,15
22.135762,31,836.633137,15
7.316042,10,837.081187,15
17.069877,22,838.089223,15
14.963326,20,838.973143,15
20.981946,26,840.133183,15
9.400182,13,840.709238,15
17.094142,24,841.781065,15
6.921424,10,842.221077,15
6.590366,10,842.669131,15
15.660651,20,843.549123,15
22.660875,28,844.789104,15
19.663016,31,846.185111,15
16.163609,20,847.085181,15
15.754322,20,847.989124,15
25.317409,32,849.409204,15
6.95125,11,849.917125,15
17.366471,23,850.937166,15
19.767806,26,852.105067,15
21.564055,29,853.397136,15
24.627305,38,855.069122,15
6.730415,12,855.597118,15
24.818052,33,857.065115,15
20.307128,26,858.261154,15
19.481588,27,859.493144,15
23.958192,34,861.005117,15
11.652626,19,861.853153,15
11.563802,18,862.653087,15
15.781599,20,863.545138,15
21.82566,29,864.833089,15
5.156216,8,865.189177,15
19.331864,25,866.29314,15
11.528536,15,866.977134,15
17.893218,26,868.153126,15
18.823465,28,869.401224,15
19.133897,24,870.473208,15
30.581868,43,872.397283,15
20.630526,27,873.601203,15
17.895789,25,874.717139,15
5.053935,8,875.073058,15
10.316256,14,875.71306,15
11.233594,15,876.37317,15
13.702441,18,877.181278,15
10.916099,15,877.853118,15
24.0044,33,879.333068,15
5.912289,9,879.741227,15
18.881686,24,880.801105,15
17.49438,23,881.817117,15
28.087376,35,883.381154,15
26.665287,35,884.941184,15
21.551308,30,886.273079,15
16.489874,22,887.261132,15
20.976168,29,888.553208,15
10.741566,15,889.221184,15
19.727109,27,890.413148,15
17.544847,27,891.601211,15
6.91566,10,892.04123,15
19.599274,28,893.277143,15
11.433673,17,894.025206,15
7.404641,10,894.465189,15
20.647915,28,895.725189,15
10.771431,17,896.473177,15
15.574227,23,897.485157,15
6.29988,10,897.937178,15
20.54197,28,899.213094,15
16.577343,25,900.341177,15
20.658673,28,901.573112,15
29.76205,40,903.373124,15
20.317507,31,904.753142,15
14.101267,20,905.641193,15
18.217868,26,906.797168,15
21.027569,26,907.969104,15
7.211851,10,908.409126,15
13.461211,21,909.345177,15
10.516826,14,909.973111,15
17.676536,24,911.033149,15
9.170498,13,911.609146,15
15.366225,23,912.661172,15
23.02807,30,913.997166,15
26.964168,37,915.681078,15
8.166803,12,916.221126,15
18.37134,25,917.345107,15
20.329079,29,918.649204,15
11.090309,15,919.325192,15
12.674272,17,920.08915,15
11.166492,15,920.749145,15
13.024247,17,921.505136,15
24.766012,40,923.293389,15
12.676195,19,924.129132,15
13.82087,19,924.989129,15
11.797449,20,925.901148,15
15.105697,23,926.917227,15
17.586822,26,928.113109,15
16.449263,21,929.037094,15
23.943469,32,930.465085,15
12.186992,20,931.345207,15
10.414517,17,932.105189,15
11.118597,15,932.765089,15
15.947341,20,933.657112,15
24.792545,32,935.077069,15
13.599826,19,935.929079,15
26.043151,34,937.449562,15
8.345698,12,937.977247,15
21.630544,30,939.309081,15
13.386651,19,940.145098,15
7.843756,12,940.697082,15
12.553692,18,941.513123,15
7.776959,11,941.997141,15
10.491725,14,942.613142,15
21.687775,28,943.853108,15
20.113537,25,944.993089,15
21.810791,29,946.297128,15
17.733602,24,947.369129,15
15.943409,20,948.24919,15
11.105025,15,948.909131,15
17.666889,24,949.965264,15
14.663627,20,950.845099,15
31.608128,43,952.741118,15
14.796546,19,953.593148,15
3.165994,6,953.857131,15
