#{"t_start": 1585382291.3987634, "env_id": "CarlaGymEnv-v95"}
r,l,t,max index
32.63101,51,1563.145148,81
36.797099,60,1565.83548,81
57.218046,86,1569.687963,81
58.794956,86,1573.519644,81
61.037842,105,1578.217116,81
48.236465,72,1581.459344,81
58.561325,92,1585.559631,81
65.956596,108,1590.403461,81
31.528109,56,1592.893511,81
29.450005,49,1595.101038,81
39.497718,60,1597.752995,81
25.675408,50,1599.969224,81
33.711602,54,1602.349131,81
54.514422,87,1606.193146,81
48.618618,73,1609.431907,81
40.341882,58,1611.996978,81
30.213877,60,1614.647718,81
29.854639,57,1617.153041,81
73.147398,109,1621.9675,81
87.200628,128,1627.64734,81
58.693613,102,1632.152988,81
20.07821,41,1633.955334,81
47.929491,81,1637.52543,81
32.366468,58,1640.095522,81
27.266535,42,1641.947428,81
49.574868,73,1645.177091,81
66.316882,100,1649.585,81
48.803525,87,1653.429032,81
65.481115,97,1657.71545,81
48.829204,77,1661.12351,81
60.583447,104,1665.740496,81
51.537329,81,1669.329452,81
29.080744,61,1672.037246,81
36.483107,56,1674.513055,81
30.613797,44,1676.453102,81
39.673206,58,1679.009131,81
40.464281,59,1681.605078,81
55.760986,90,1685.584,81
45.38582,63,1688.367438,81
15.727868,36,1689.960934,81
33.388946,72,1693.147329,81
39.857651,75,1696.457086,81
40.869315,63,1699.245077,81
46.366602,69,1702.296963,81
79.078713,128,1707.949007,81
51.100919,77,1711.355396,81
59.725759,82,1714.966656,81
43.006842,68,1717.961163,81
63.821238,104,1722.561423,81
55.459104,75,1725.87941,81
43.330212,75,1729.187411,81
65.037671,105,1733.812972,81
47.807155,80,1737.339506,81
51.318272,79,1740.836934,81
59.345761,84,1744.533194,81
51.951835,81,1748.135476,81
25.227936,44,1750.087447,81
64.130112,105,1754.743339,81
51.955032,73,1757.980939,81
30.184244,45,1759.965191,81
26.54323,50,1762.167324,81
73.420573,128,1767.809087,81
27.532718,48,1769.923409,81
17.303075,28,1771.159564,81
40.449415,69,1774.211494,81
22.160242,38,1775.883415,81
29.682271,46,1777.907465,81
28.773975,51,1780.163948,81
23.969301,35,1781.704985,81
68.664033,99,1786.065084,81
97.547715,145,1792.483348,81
49.035938,74,1795.744966,81
29.776764,44,1797.683891,81
40.193493,56,1800.159405,81
61.37817,82,1803.791881,81
46.528287,69,1806.829394,81
28.55149,48,1808.955518,81
55.038423,78,1812.409133,81
30.833892,45,1814.393393,81
39.345961,69,1817.44509,81
66.337854,101,1821.905116,81
53.56216,82,1825.5199,81
32.474202,46,1827.563347,81
31.549182,47,1829.647508,81
26.362201,44,1831.588945,81
53.447893,79,1835.089145,81
32.819784,60,1837.747363,81
40.745734,58,1840.309059,81
51.25835,78,1843.759346,81
50.031076,81,1847.363428,81
63.141316,95,1851.63188,81
31.470014,49,1853.805037,81
26.980015,41,1855.623499,81
38.468687,85,1859.44344,81
63.727227,107,1864.241562,81
53.1747,95,1868.495525,81
27.436634,46,1870.5771,81
22.306686,41,1872.427422,81
42.097467,63,1875.257089,81
31.13701,57,1877.831512,81
64.254031,111,1882.795391,81
26.22799,57,1885.334072,81
73.902469,113,1890.395505,81
56.285991,92,1894.483463,81
37.113562,67,1897.503395,81
44.189416,65,1900.407459,81
58.627287,88,1904.339487,81
19.713921,43,1906.26744,81
19.52483,37,1907.931621,81
40.267847,81,1911.551466,81
59.769352,103,1916.191442,81
20.256091,43,1918.131303,81
34.602581,50,1920.36896,81
38.355747,89,1924.415501,81
19.602948,43,1926.349478,81
39.40919,65,1929.275342,81
44.111283,69,1932.361167,81
29.08963,55,1934.837276,81
44.077259,64,1937.721133,81
34.169222,66,1940.665253,81
39.840727,71,1943.879661,81
50.321939,68,1946.918243,81
31.973768,50,1949.159378,81
23.834002,37,1950.831485,81
64.598621,102,1955.397383,81
96.844663,170,1963.055947,81
98.641546,155,1969.98139,81
29.640666,53,1972.373365,81
41.766337,70,1975.501125,81
52.207339,75,1978.897152,81
40.75829,83,1982.608967,81
26.739263,45,1984.633431,81
16.322141,30,1985.968966,81
60.151441,88,1989.919888,81
42.405498,69,1993.043519,81
51.866774,80,1996.655964,81
32.535086,46,1998.735414,81
70.185149,111,2003.689039,81
76.746296,137,2009.740984,81
83.713928,154,2016.583426,81
65.924432,100,2021.083359,81
22.71024,36,2022.669297,81
29.997909,54,2025.053068,81
22.270173,36,2026.67929,81
36.905428,58,2029.29936,81
29.701857,58,2031.881016,81
30.153989,52,2034.216949,81
41.871604,61,2036.909067,81
24.245953,46,2038.968041,81
66.795442,115,2044.185338,81
35.999337,55,2046.707458,81
13.70728,34,2048.235386,81
27.246146,51,2050.503424,81
26.942552,46,2052.54745,81
28.30119,51,2054.827851,81
22.940627,41,2056.635469,81
30.207531,44,2058.59147,81
35.220862,85,2062.365041,81
51.79646,83,2066.041026,81
17.48537,34,2067.54759,81
32.205346,50,2069.765258,81
23.18737,44,2071.707407,81
31.139104,51,2073.963412,81
54.214838,87,2077.848977,81
63.195728,99,2082.27651,81
26.993532,52,2084.620891,81
34.026129,52,2086.912932,81
25.312564,46,2088.959401,81
24.475172,53,2091.36508,81
25.339071,40,2093.179423,81
69.047268,118,2098.529046,81
39.403644,76,2101.959475,81
46.747052,66,2104.92346,81
23.008611,40,2106.691441,81
53.29909,78,2110.149046,81
25.855576,48,2112.29541,81
44.559772,84,2116.05546,81
31.637394,51,2118.303492,81
43.928799,68,2121.303441,81
25.142386,50,2123.553135,81
19.133528,38,2125.253048,81
53.957746,83,2128.961115,81
37.16351,54,2131.359308,81
40.508792,64,2134.209142,81
51.102068,85,2138.007274,81
68.634533,94,2142.229069,81
50.846726,82,2145.929067,81
23.101321,41,2147.76906,81
22.564885,40,2149.567427,81
42.120924,64,2152.423395,81
25.449529,49,2154.585098,81
23.473572,45,2156.593014,81
36.465035,54,2159.019429,81
25.485513,42,2160.90355,81
19.094165,34,2162.420994,81
29.039833,46,2164.487452,81
47.900666,82,2168.171443,81
46.145675,75,2171.58345,81
69.332371,124,2177.141013,81
24.402337,46,2179.233052,81
9.645936,22,2180.239441,81
12.09873,26,2181.399854,81
28.07827,44,2183.347428,81
39.560483,64,2186.239484,81
57.835447,83,2189.979437,81
35.091295,68,2193.028989,81
29.135246,62,2195.813065,81
38.88936,67,2198.775375,81
40.065282,78,2202.219405,81
41.269599,61,2204.956673,81
27.447101,50,2207.167436,81
35.421319,54,2209.571383,81
32.289196,56,2212.037038,81
49.421769,80,2215.596946,81
57.796761,93,2219.719314,81
37.798712,54,2222.125103,81
24.048876,42,2224.011843,81
27.528529,43,2225.939392,81
14.943463,29,2227.216954,81
18.751514,35,2228.767432,81
41.09254,62,2231.512439,81
23.450413,49,2233.735466,81
44.676548,70,2236.907275,81
16.135197,30,2238.251429,81
17.055908,36,2239.857317,81
25.567601,55,2242.292968,81
40.804368,57,2244.823356,81
14.473524,27,2246.02345,81
21.840014,36,2247.605048,81
22.790777,34,2249.10104,81
28.40369,45,2251.080979,81
23.062965,40,2252.852945,81
60.419412,94,2257.081414,81
49.17848,70,2260.205095,81
54.370367,77,2263.709032,81
53.632231,76,2267.139447,81
37.760889,57,2269.721083,81
98.950213,139,2276.03708,81
55.708605,80,2279.605021,81
39.541763,55,2282.039423,81
25.679762,44,2284.000978,81
15.212913,28,2285.2371,81
22.407583,35,2286.823355,81
47.816468,68,2289.864976,81
36.932067,68,2292.920446,81
25.226019,43,2294.835375,81
41.573941,56,2297.333087,81
34.622601,51,2299.589018,81
30.04049,48,2301.747426,81
64.641095,105,2306.405,81
65.475131,97,2310.736994,81
50.470956,81,2314.359325,81
74.835966,117,2319.593004,81
45.600191,62,2322.4234,81
