#{"t_start": 1585635637.5814736, "env_id": "CarlaGymEnv-v95"}
r,l,t,max index
15.909396,27,835.321128,24
11.223227,19,836.107045,24
15.498173,24,837.10295,24
7.780597,13,837.641012,24
27.406027,41,839.34907,24
22.33237,32,840.674003,24
25.142724,40,842.31802,24
23.66269,39,843.923062,24
24.297543,39,845.533207,24
6.938008,12,846.029147,24
28.330025,41,847.730109,24
28.619112,47,849.677354,24
23.85348,35,851.124032,24
12.876289,19,851.909021,24
16.576846,28,853.066036,24
21.236554,32,854.394117,24
22.586384,36,855.946995,24
20.274742,32,857.279013,24
24.799359,37,858.813073,24
19.574045,27,859.930003,24
27.979999,40,861.572052,24
8.063311,14,862.14608,24
20.164648,29,863.335256,24
18.121375,30,864.570089,24
11.461827,18,865.315214,24
35.943677,52,867.468017,24
21.825588,37,869.004199,24
13.256778,20,869.831015,24
25.582822,44,871.642993,24
17.278771,30,872.888984,24
12.692989,23,873.843112,24
15.387556,26,874.919001,24
22.959329,36,876.415115,24
12.305603,19,877.205003,24
18.754424,30,878.453008,24
26.165358,41,880.13798,24
25.715602,43,881.901256,24
23.299274,33,883.254071,24
21.882919,34,884.648056,24
25.443675,39,886.259011,24
36.078006,51,888.360093,24
24.394404,35,889.807012,24
28.176828,47,891.753265,24
27.11205,43,893.534168,24
16.765147,24,894.532996,24
22.456052,33,895.90325,24
20.793832,29,897.168021,24
15.970505,22,898.079016,24
16.578622,30,899.324037,24
9.857237,15,899.944008,24
12.015042,19,900.731063,24
21.306313,29,901.936065,24
15.608757,29,903.140076,24
23.793209,35,904.593168,24
18.540745,28,905.753201,24
26.134505,41,907.445089,24
16.448725,24,908.440286,24
20.413621,30,909.687073,24
16.745827,25,910.724162,24
30.401566,49,912.754094,24
10.389254,16,913.410144,24
26.757946,40,915.056175,24
8.158899,14,915.645229,24
30.07576,45,917.506111,24
23.263228,40,919.158998,24
17.027682,24,920.148061,24
24.980648,43,921.928993,24
25.314271,38,923.501175,24
12.197095,19,924.289279,24
27.612852,41,925.9921,24
29.494578,44,927.815149,24
20.256793,35,929.27297,24
35.472328,53,931.468058,24
28.985331,46,933.368099,24
18.276867,31,934.656029,24
17.519904,25,935.694207,24
27.613999,44,937.516059,24
22.290177,44,939.333081,24
8.821152,14,939.976068,24
21.37805,31,941.256019,24
23.639474,38,942.834244,24
32.561165,50,944.902951,24
26.376944,41,946.605069,24
19.576976,28,947.764254,24
15.369682,23,948.718051,24
17.988788,27,949.832108,24
22.253517,31,951.103083,24
26.907502,49,953.118999,24
14.894798,22,954.030066,24
28.40943,51,956.144058,24
31.773469,46,958.048131,24
20.852651,34,959.451947,24
22.177696,33,960.819058,24
14.442202,21,961.694233,24
15.047835,22,962.603136,24
28.865149,45,964.471119,24
21.992395,32,965.79801,24
21.069983,31,967.081184,24
26.353171,37,968.615081,24
23.202884,39,970.232993,24
20.724064,30,971.475998,24
29.527094,42,973.214025,24
28.208846,42,974.955005,24
32.667622,49,976.984015,24
25.054487,39,978.602076,24
38.855975,58,980.996983,24
27.959197,42,982.801941,24
15.084833,22,983.711996,24
16.657397,24,984.707038,24
33.053649,49,986.733058,24
21.319198,39,988.349978,24
25.916104,37,989.888079,24
22.939785,37,991.419947,24
11.697686,19,992.212987,24
28.546354,40,993.869035,24
10.721888,16,994.53209,24
45.584447,70,997.429959,35
36.281432,53,999.627191,35
20.356247,33,1000.992993,35
25.874426,38,1002.565163,35
23.961484,36,1004.054962,35
21.917459,32,1005.383042,35
30.375695,45,1007.250169,35
38.583704,61,1009.775998,35
31.661208,45,1011.643087,35
24.081728,35,1013.095046,35
29.676878,42,1014.835945,35
19.747092,31,1016.118993,35
21.133573,31,1017.407001,35
11.615191,18,1018.15325,35
25.076918,38,1019.727142,35
21.243423,33,1021.089021,35
27.619534,44,1022.904009,35
39.396521,57,1025.32809,35
30.172297,45,1027.188092,35
46.110494,68,1030.003202,35
35.57425,55,1032.28101,35
26.095256,40,1033.937197,35
32.016325,48,1035.926177,35
38.69089,56,1038.244116,35
34.860457,58,1040.651141,35
24.642539,46,1042.559088,35
23.569307,34,1043.970099,35
7.598593,12,1044.467147,35
37.213896,53,1046.67001,35
36.132002,61,1049.196055,35
39.841807,68,1052.020168,35
48.478158,69,1054.871992,35
30.036086,42,1056.611062,35
28.422454,40,1058.267117,35
35.93319,52,1060.425012,35
21.087708,36,1061.915113,35
28.9057,46,1063.825043,35
20.150954,31,1065.10908,35
24.482231,37,1066.639053,35
23.065921,33,1068.070116,35
13.992731,21,1068.938283,35
22.830808,33,1070.306082,35
9.990119,15,1070.927154,35
20.495416,35,1072.377981,35
22.786779,33,1073.745004,35
30.370124,45,1075.603015,35
36.46237,49,1077.630888,35
32.526021,46,1079.538042,35
21.245341,29,1080.73723,35
26.340724,38,1082.316103,35
13.828386,22,1083.231012,35
13.978378,21,1084.105043,35
35.372317,51,1086.21905,35
29.424277,41,1087.912093,35
31.34702,45,1089.779086,35
31.463513,44,1091.597342,35
47.330219,78,1094.837283,36
22.491641,39,1096.461192,36
32.686213,47,1098.403108,36
26.268945,40,1100.060153,36
24.269903,40,1101.720107,36
30.307094,41,1103.420504,36
25.815628,40,1105.082352,36
28.721662,41,1106.787308,36
27.519303,41,1108.482983,36
27.364416,46,1110.451164,36
26.671784,46,1112.359965,36
26.254457,42,1114.096084,36
25.820972,41,1115.799163,36
23.226516,36,1117.290151,36
27.914446,43,1119.071039,36
28.53999,42,1120.814081,36
37.237383,56,1123.144166,36
17.526438,27,1124.265152,36
22.412964,31,1125.54905,36
24.003094,37,1127.081159,36
